Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"                   ,,",65. கல்பொருசிறுநுரை,-,-,-,தமிழ்,848,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,1300,-,Hardcover
"                   ,,",66. துளிக்கனவு,-,-,-,தமிழ்,144,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,190,-,Paper Back
"                   ,,",67. கூந்தல்,-,-,-,தமிழ்,144,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,190,-,Paper Back
"                   ,,",68. அறம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,400,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,500,-,Hardcover
"                   ,,",69. களிற்றியானை நிரை (செம்பதிப்பு),-,-,-,தமிழ்,848,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,1200,-,Hardcover
"                   ,,",70. Stories of the True (HB),-,Priyamvada,-,English,328,Juggernaut,2022,"Short Story, Translation ",Miscellaneous,799,9789393986177,Hardcover
"                   ,,",71. விசும்பு: அறிவியல் புனைகதைகள்,-,-,-,தமிழ்,148,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,அறிவியல் புனைவு,170,-,Paper Back
"                   ,,","72. நான்காவது கொலை
",-,-,-,தமிழ்,130,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,பிற,160,-,Paper Back
"                   ,,",73. அனல் காற்று,-,-,-,தமிழ்,220,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,பிற,260,-,Paper Back
"                   ,,",74. கதாநாயகி,-,-,-,தமிழ்,354,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,400,-,Paper Back
"                   ,,",75. ஈராறுகால்கொண்டெழும் புரவி,-,-,-,தமிழ்,144,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,170,-,Paper Back
"                   ,,",76. நீர்ச்சுடர் (செம்பதிப்பு),-,-,-,தமிழ்,628,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,900,-,Hardcover
"                   ,,",77. ஞானி,-,-,-,தமிழ்,252,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இலக்கியம்,300,-,Paper Back
"                   ,,",78. பின்தொடரும் நிழலின் குரல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,760,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,மார்க்சியம்,900,-,Hardcover
Translation,79. இயற்கையை அறிதல் (தன்னறம் நூல்வெளி),எமர்சன்,ஜெயமோகன்,-,தமிழ்,-,தன்னறம் நூல்வெளி,2022,"கட்டுரை,மொழிபெயர்ப்பு",சூழலியல்,150,-,Paper Back
"                   ,,",80. இரு கலைஞர்கள்,-,-,-,தமிழ்,178,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,220,-,Paper Back
"                   ,,",81. பொலிவதும் கலைவதும்,-,-,-,தமிழ்,268,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,320,-,Paper Back
"                   ,,",82.முதுநாவல்,-,-,-,தமிழ்,280,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,330,-,Paper Back
"                   ,,",83. மலைபூத்தபோது,-,-,-,தமிழ்,164,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,200,-,Paper Back
"                   ,,",84. வணிக இலக்கியம்,-,-,-,தமிழ்,112,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இலக்கியம்,130,-,Paper Back
"                   ,,",85. ஒருபாலுறவு: சில விவாதங்கள்,-,-,-,தமிழ்,76,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,விளிம்புநிலை மக்கள்,90,-,Paper Back
"                   ,,",86. நத்தையின் பாதை,-,-,-,தமிழ்,84,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இலக்கியம்,100,-,Paper Back
"                   ,,",87. ஆலயம் எவருடையது?,-,-,-,தமிழ்,134,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இந்து மதம்,150,-,Paper Back
"                   ,,",88. சாதி: ஓர் உரையாடல்,-,-,-,தமிழ்,188,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இந்து மதம்,220,-,Paper Back
"                   ,,",89. இந்து மெய்மை,-,-,-,தமிழ்,180,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இந்து மதம்,210,-,Paper Back
"                   ,,",90. இலக்கியத்தின் நுழைவாயிலில்,-,-,-,தமிழ்,136,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இலக்கியம்,160,-,Paper Back
"                   ,,",91. எழுகதிர்,-,-,-,தமிழ்,304,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,360,-,Paper Back
"                   ,,",92. தன்னைக் கடத்தல்,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2022,கட்டுரை,பிற,170,-,Paper Back
"                   ,,",93. எழுதுக,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2022,கட்டுரை,இலக்கியம்,180,-,Paper Back
"                   ,,",94. தேவி (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,286,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,320,-,Paper Back
"                   ,,","95.  ஐந்து நெருப்பு
",-,-,-,தமிழ்,256,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,பிற,280,-,Paper Back
"                   ,,",96. ஆனையில்லா,-,-,-,தமிழ்,320,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,370,-,Paper Back
"                   ,,",97. அந்த முகில் இந்த முகில்,-,-,-,தமிழ்,200,விஷ்ணுபுரம் பதிப்பகம்,2021,நாவல்,பிற,240,-,Paper Back
"                   ,,",98. வாசிப்பின் வழிகள்,-,-,-,தமிழ்,172,விஷ்ணுபுரம் பதிப்பகம்,2021,கட்டுரை,இலக்கியம்,210,-,Paper Back
"                   ,,",99. ஆயிரம் ஊற்றுகள்,-,-,-,தமிழ்,176,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,210,9789392379031,Paper Back
"                   ,,",100. தங்கப்புத்தகம்,-,-,-,தமிழ்,288,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,330,-,Paper Back
"                   ,,",101. பத்து லட்சம் காலடிகள்,-,-,-,தமிழ்,246,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,330,-,Paper Back
"                   ,,",102. வான் நெசவு,-,-,-,தமிழ்,192,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,250,-,Paper Back
"                   ,,",103. குமரித்துறைவி,-,-,-,தமிழ்,176,விஷ்ணுபுரம் பதிப்பகம்,2021,சிறுகதை,பிற,200,-,Paper Back
"                   ,,",104. வெள்ளை யானை (வம்சி புக்ஸ்),-,-,-,தமிழ்,-,வம்சி புக்ஸ்,2021,நாவல்,தலித்தியம்,500,9789384598822,Paper Back
"                   ,,",105. இருட்கனி (செம்பதிப்பு),-,-,-,தமிழ்,688,கிழக்கு பதிப்பகம்,2021,நாவல்,இந்து மதம்,900,9789351350484,Paper Back
"                   ,,",106. திசைகளின் நடுவே,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2021,சிறுகதை,பிற,200,-,Paper Back
"                   ,,",107. கன்னியாகுமரி (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2021,நாவல்,பிற,190,9788194965916,Paper Back
"                   ,,",108. ஜெ. சைதன்யாவின் சிந்தனை மரபு,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2021,கட்டுரை,குழந்தை வளர்ப்பு,120,-,Paper Back
"                   ,,",109. கார்கடல் (செம்பதிப்பு),-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2021,நாவல்,இந்து மதம்,1100,9789351350477,Hardcover
"                   ,,",110. தீயின் எடை (செம்பதிப்பு),-,-,-,தமிழ்,574,கிழக்கு பதிப்பகம்,2021,நாவல்,இந்து மதம்,800,9789390958023,Hardcover
"                   ,,",111. இருட்கனி,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2021,நாவல்,இந்து மதம்,800,-,Paper Back
"                   ,,",112. கார்கடல்,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2021,நாவல்,இந்து மதம்,1000,9789390958016,Paper Back
"                   ,,","113. செந்நா வேங்கை
",-,-,-,தமிழ்,848,கிழக்கு பதிப்பகம்,2020,நாவல்,இந்து மதம்,1000,9789351350453,Paper Back
"                   ,,",114. இமைக்கணம்,-,-,-,தமிழ்,560,கிழக்கு பதிப்பகம்,2020,நாவல்,இந்து மதம்,650,9789351350446,Paper Back
"                   ,,",115. செந்நா வேங்கை (செம்பதிப்பு),-,-,-,தமிழ்,848,கிழக்கு பதிப்பகம்,2020,நாவல்,இந்து மதம்,1100,9789351350422,Hardcover
"                   ,,",116. நூறு நாற்காலிகள் (வம்சி புக்ஸ்),-,-,-,தமிழ்,-,வம்சி புக்ஸ்,2020,சிறுகதை,பிற,50,-,Paper Back
"                   ,,",117. நலமறிதல்,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2020,கட்டுரை,உடல்நலம்-மருத்துவம்,200,-,Paper Back
"                   ,,",118. ஜப்பான்: ஒரு கீற்றோவியம்,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2020,பயணக்குறிப்பு,பிற,170,9789351350361,Paper Back
"                   ,,",119. திசைதேர் வெள்ளம்,-,-,-,தமிழ்,840,கிழக்கு பதிப்பகம்,2020,நாவல்,இந்து மதம்,1000,9789390958009,Paper Back
"                   ,,",120. திசைதேர் வெள்ளம் (செம்பதிப்பு),-,-,-,தமிழ்,840,கிழக்கு பதிப்பகம்,2020,நாவல்,இந்து மதம்,1100,9789351350460,Hardcover
"                   ,,",121. இமைக்கணம் (செம்பதிப்பு),-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2019,நாவல்,இந்து மதம்,800,9789351350224,Hardcover
"                   ,,",122. துளிக் கனவு,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2019,சிறுகதை,பிற,140,-,Paper Back
"                   ,,",123. பிரதமன்,-,-,-,தமிழ்,144,நற்றிணை பதிப்பகம்,2019,சிறுகதை,பிற,180,9788193901779,Paper Back
"                   ,,",124. தெய்வங்கள் பேய்கள் தேவர்கள்,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2019,கட்டுரை,பிற,280,9788193901786,Paper Back
"                   ,,",125. தன்மீட்சி,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2019,கட்டுரை,பிற,200,-,Paper Back
"                   ,,",126. உரையாடும் காந்தி,-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2019,கட்டுரை,காந்தி,350,-,Paper Back
"                   ,,",127. ராஜ் கௌதமன்: பண்பாட்டு ஆய்வாளரை மதிப்பிடுதல்,-,-,-,தமிழ்,-,சொல் புதிது,2019,கட்டுரை,இலக்கியம்,-,-,Paper Back
"                   ,,",128. குருதிச்சாரல்,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2019,நாவல்,இந்து மதம்,1000,9788184939859,Paper Back
"                   ,,",129. எழுதழல்,-,-,-,தமிழ்,846,கிழக்கு பதிப்பகம்,2019,நாவல்,பிற,1000,9788184939842,Paper Back
"                   ,,","130. யானை டாக்டர்

",-,-,-,தமிழ்,-,தன்னறம் நூல்வெளி,2019,-,-,60,-,Paper Back
"                   ,,",131. குருதிச்சாரல் (செம்பதிப்பு),-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2018,நாவல்,இந்து மதம்,1100,9788184939293,Hardcover
"                   ,,","132. வெள்ளி நிலம்
",-,-,-,தமிழ்,-,விகடன் பிரசுரம்,2018,நாவல்,பிற,195,-,Paper Back
"                   ,,",133. எழுதழல் (செம்பதிப்பு),-,-,-,தமிழ்,848,கிழக்கு பதிப்பகம்,2018,நாவல்,இந்து மதம்,1200,9788184939286,Hardcover
"                   ,,",134. நீர்க்கோலம்,-,-,-,தமிழ்,1021,கிழக்கு பதிப்பகம்,2018,நாவல்,இந்து மதம்,1200,9788184939736,Paper Back
"                   ,,",135. நீர்க்கோலம் (செம்பதிப்பு),-,-,-,தமிழ்,1024,கிழக்கு பதிப்பகம்,2018,நாவல்,இந்து மதம்,1300,9788184939095,Hardcover
"                   ,,",136. இலக்கிய முன்னோடிகள்,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2018,கட்டுரை,இலக்கியம்,750,-,Hardcover
"                   ,,",137. பன்னிரு படைக்களம் (செம்பதிப்பு),-,-,-,தமிழ்,992,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1000,9788184934816,Hardcover
"                   ,,",138. சொல்வளர்காடு (செம்பதிப்பு),-,-,-,தமிழ்,728,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1200,9788184937305,Hardcover
"                   ,,",139. மாமலர்,-,-,-,தமிழ்,968,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1100,9788184938203,Paper Back
"                   ,,","140.  முகங்களின் தேசம்
",-,-,-,தமிழ்,360,சூரியன் பதிப்பகம்,2017,கட்டுரை,பிற,225,9789385118876,Paper Back
"                   ,,",141. மாமலர் (செம்பதிப்பு),-,-,-,தமிழ்,968,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1000,9788184938128,Paper Back
"                   ,,",142. கிராதம் (செம்பதிப்பு),-,-,-,தமிழ்,944,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1300,9788184938098,Hardcover
"                   ,,",143. கிராதம்,-,-,-,தமிழ்,944,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1100,9788184938180,Paper Back
"                   ,,",144. கலாச்சார இந்து,-,-,-,தமிழ்,176,நற்றிணை பதிப்பகம்,2017,கட்டுரை,இந்து மதம்,200,-,Hardcover
"                   ,,",145. ஈழ இலக்கியம்: ஒரு விமர்சனப் பார்வை,-,-,-,தமிழ்,168,கிழக்கு பதிப்பகம்,2017,கட்டுரை,"இலக்கியம்,ஈழம்",155,9789386737359,Paper Back
"                   ,,",146. சொல்வளர்காடு,-,-,-,தமிழ்,728,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,850,9788184937398,Paper Back
"                   ,,",147. பன்னிரு படைக்களம்,-,-,-,தமிழ்,992,கிழக்கு பதிப்பகம்,2017,நாவல்,இந்து மதம்,1200,9788184937152,Paper Back
"                   ,,",148. நூறு நிலங்களின் மலை,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2017,பயணக்குறிப்பு,பண்டைய இந்தியா,180,9789386737151,Paper Back
"                   ,,",149. குகைகளின் வழியே,-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2017,பயணக்குறிப்பு,பண்டைய இந்தியா,160,9789386737144,Paper Back
"                   ,,",150. ஏழாம் உலகம் (கிழக்குப் பதிப்பகம்),-,-,-,தமிழ்,287,கிழக்கு பதிப்பகம்,2017,நாவல்,பிற,370,9788184934410,Paper Back
"                   ,,",151. வலசைப் பறவை,-,-,-,தமிழ்,104,நற்றிணை பதிப்பகம்,2017,கட்டுரை,பிற,125,-,Paper Back
"                   ,,",152. சொல்லிமுடியாதவை,-,-,-,தமிழ்,162,நற்றிணை பதிப்பகம்,2017,கட்டுரை,பிற,180,-,Hardcover
"                   ,,",153. உச்சவழு,-,-,-,தமிழ்,176,நற்றிணை பதிப்பகம்,2017,சிறுகதை,பிற,200,-,Paper Back
"                   ,,",154. இந்திரநீலம் (செம்பதிப்பு),-,-,-,தமிழ்,968,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,1000,9789384149567,Hardcover
"                   ,,",155. காண்டீபம் (செம்பதிப்பு),-,-,-,தமிழ்,784,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,900,9789384149758,Hardcover
"                   ,,",156. வெய்யோன் (செம்பதிப்பு),-,-,-,தமிழ்,848,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,1100,9789384149963,Hardcover
"                   ,,","157. ஆயிரம் கைகள்
",-,-,-,தமிழ்,85,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,90,9789384149598,Paper Back
"                   ,,",158. ஊமைச்செந்நாய் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,192,கிழக்கு பதிப்பகம்,2016,கட்டுரை,பிற,225,9789384149734,Paper Back
"                   ,,",159. இருள்விழி,-,-,-,தமிழ்,392,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,215,9789384149604,Paper Back
"                   ,,",160. காண்டீபம்,-,-,-,தமிழ்,784,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,900,9789384149765,Paper Back
"                   ,,",161. வெய்யோன்,-,-,-,தமிழ்,848,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,1000,9789384149970,Paper Back
"                   ,,",162. இந்திரநீலம்,-,-,-,தமிழ்,968,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,1100,9789384149710,Paper Back
"                   ,,",163. சிலுவையின் பெயரால்,-,-,-,தமிழ்,216,கிழக்கு பதிப்பகம்,2016,கட்டுரை,கிறிஸ்தவம்,250,9789384149451,Paper Back
"                   ,,",164. சொல்முகம் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,200,கிழக்கு பதிப்பகம்,2016,உரை,பிற,225,9788184936452,Paper Back
"                   ,,",165. தனிக்குரல்,-,-,-,தமிழ்,216,கிழக்கு பதிப்பகம்,2016,உரை,பிற,250,9788184936247,Paper Back
"                   ,,",166. அருகர்களின் பாதை,-,-,-,தமிழ்,272,கிழக்கு பதிப்பகம்,2016,பயணக்குறிப்பு,பிற,350,9788184936797,Paper Back
"                   ,,",167. இந்தியப் பயணம்,-,-,-,தமிழ்,136,கிழக்கு பதிப்பகம்,2016,பயணக்குறிப்பு,பிற,150,9788184936810,Paper Back
"                   ,,",168. அபிப்பிராய சிந்தாமணி,-,-,-,தமிழ்,768,கிழக்கு பதிப்பகம்,2016,கட்டுரை,நகைச்சுவை,900,9788184936490,Paper Back
"                   ,,",169. இந்திய ஞானம்,-,-,-,தமிழ்,264,கிழக்கு பதிப்பகம்,2016,கட்டுரை,"மெய்யியல்,இந்து மதம்",285,9788184936827,Paper Back
"                   ,,",170. விஷ்ணுபுரம் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,827,கிழக்கு பதிப்பகம்,2016,நாவல்,இந்து மதம்,1100,9789384149789,Paper Back
"                   ,,",171. காடு,-,-,-,தமிழ்,448,தமிழினி,2016,நாவல்,பிற,690,-,Hardcover
"                   ,,",172. பிரயாகை (செம்பதிப்பு),-,-,-,தமிழ்,1085,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1500,9789384149109,Hardcover
"                   ,,",173. முதற்கனல் (செம்பதிப்பு),-,-,-,தமிழ்,496,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,800,9789384149123,Hardcover
"                   ,,",174. மழைப்பாடல் (செம்பதிப்பு),-,-,-,தமிழ்,1013,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1500,-,Hardcover
"                   ,,",175. வண்ணக்கடல் (செம்பதிப்பு),-,-,-,தமிழ்,781,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1200,9789384149208,Hardcover
"                   ,,",176. வெண்முகில் நகரம் (செம்பதிப்பு),-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1100,9789384149314,Hardcover
"                   ,,",178. நீலம் (செம்பதிப்பு) (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,357,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,650,9789384149239,Hardcover
"                   ,,",179. செம்மணிக்கவசம்,-,-,-,தமிழ்,198,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,140,9789384149482,Paper Back
"                   ,,",180. எரிமலர்,-,-,-,தமிழ்,207,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,140,9789384149468,Paper Back
"                   ,,",181. புல்லின் தழல்,-,-,-,தமிழ்,263,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,160,9789384149475,Paper Back
"                   ,,",182. புல்வெளி தேசம் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,200,கிழக்கு பதிப்பகம்,2015,பயணக்குறிப்பு,பிற,225,9789384149277,Paper Back
"                   ,,",183. சாட்சி மொழி: சில அரசியல் குறிப்புகள் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,288,கிழக்கு பதிப்பகம்,2015,கட்டுரை,பிற,320,9789384149383,Paper Back
"                   ,,",184. நீலம்,-,-,-,தமிழ்,357,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,450,9789384149246,Paper Back
"                   ,,",184. முதற்கனல்,-,-,-,தமிழ்,496,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,600,9789384149093,Paper Back
"                   ,,",185. வண்ணக்கடல்,-,-,-,தமிழ்,80,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,900,9789384149215,Paper Back
"                   ,,",186. மழைப்பாடல்,-,-,-,தமிழ்,1013,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1200,9789384149192,Paper Back
"                   ,,",187. பிரயாகை,-,-,-,தமிழ்,1085,கிழக்கு பதிப்பகம்,2015,நாவல்,இந்து மதம்,1300,9789384149161,Paper Back
"                   ,,",188. புதிய காலம்: சில சமகால எழுத்தாளர்கள்,-,-,-,தமிழ்,296,கிழக்கு பதிப்பகம்,2015,கட்டுரை,இலக்கியம்,325,9789384149390,Paper Back
"                   ,,",189. லோகி: நினைவுகள் - மதிப்பீடுகள்,-,-,-,தமிழ்,120,கிழக்கு பதிப்பகம்,2015,கட்டுரை,சினிமா,150,9789384149284,Paper Back
"                   ,,",190. இன்று பெற்றவை,-,-,-,தமிழ்,264,கிழக்கு பதிப்பகம்,2015,கட்டுரை,இலக்கியம்,300,9789384149253,Paper Back
"                   ,,",191. உலோகம்,-,-,-,தமிழ்,216,கிழக்கு பதிப்பகம்,2015,நாவல்,"ஈழம்,க்ரைம் த்ரில்லர்",220,9788184935882,Paper Back
"                   ,,",192. முன்சுவடுகள்: சில வாழ்க்கை வரலாறுகள்,-,-,-,தமிழ்,136,கிழக்கு பதிப்பகம்,2015,வாழ்க்கை வரலாறு,இலக்கியம்,190,9789384149260,Paper Back
"                   ,,",193. அனல்காற்று,-,-,-,தமிழ்,168,தமிழினி,2015,நாவல்,பிற,180,-,Paper Back
"                   ,,",194. பின்தொடரும் நிழலின் குரல்,-,-,-,தமிழ்,723,தமிழினி,2015,நாவல்,மார்க்சியம்,790,-,Hardcover
"                   ,,",195. வெண்கடல்,-,-,-,தமிழ்,232,வம்சி புக்ஸ்,2014,சிறுகதை,பிற,200,9789380545776,Paper Back
"                   ,,",196. கன்னியாகுமரி,-,-,-,தமிழ்,160,தமிழினி,2014,நாவல்,பிற,120,-,Paper Back
"                   ,,",197. நீலம் (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,288,நற்றிணை பதிப்பகம்,2014,நாவல்,இந்து மதம்,250,9789382648857,Paper Back
"                   ,,",198. நீலம் (செம்பதிப்பு) (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,285,நற்றிணை பதிப்பகம்,2014,நாவல்,இந்து மதம்,450,9789382648857,Paper Back
"                   ,,",201. ரப்பர்,-,-,-,தமிழ்,176,நற்றிணை பதிப்பகம்,2014,நாவல்,பிற,190,9789382648406,Paper Back
"                   ,,",202. சுந்தர ராமசாமி: நினைவின் நதியில்,-,-,-,தமிழ்,240,நற்றிணை பதிப்பகம்,2014,நினைவஞ்சலி,இலக்கியம்,260,-,Paper Back
"                   ,,",203. கன்னிநிலம் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,158,நற்றிணை பதிப்பகம்,2013,நாவல்,பிற,200,9789384149536,Paper Back
"                   ,,",204. புறப்பாடு,-,-,-,தமிழ்,456,நற்றிணை பதிப்பகம்,2013,கட்டுரை,பிற,380,9789382648666,Paper Back
"                   ,,",205. பனிமனிதன்,-,-,-,தமிழ்,224,நற்றிணை பதிப்பகம்,2013,நாவல்,பிற,250,9789382648659,Paper Back
"                   ,,",206. சங்கச் சித்திரங்கள் (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,224,நற்றிணை பதிப்பகம்,2013,கட்டுரை,தொல்லியல்,220,9789382648635,Paper Back
Translation,207. மீன்கள்,தெளிவத்தை ஜோசப்,-,ஜெயமோகன்,தமிழ்,112,நற்றிணை பதிப்பகம்,2013,சிறுகதை,பிற,100,9789382648642,Paper Back
"                   ,,",208. ஜெயமோகன் சிறுகதைகள் (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,560,நற்றிணை பதிப்பகம்,2013,சிறுகதை,பிற,460,9789382648390,Paper Back
"                   ,,",209. ஜெயமோகன் குறுநாவல்கள் (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,304,நற்றிணை பதிப்பகம்,2013,நாவல்,பிற,250,9789382648383,Paper Back
"                   ,,",210. வெள்ளையானை,-,-,-,தமிழ்,408,எழுத்து,2013,நாவல்,பிற,400,9788190425476,Paper Back
"                   ,,",211. பிஎப் அண்ணா ஹஜார்,-,-,-,தமிழ்,128,கிழக்கு பதிப்பகம்,2012,-,இந்திய அரசியல்,20,9788184933987,Paper Back
"                   ,,",212. யானை டாக்டர் (வம்சி புக்ஸ்,-,-,-,தமிழ்,48,வம்சி புக்ஸ்,2012,சிறுகதை,சூழலியல்,50,9789384598532,Paper Back
"                   ,,",213. ஜெயமோகன் சிறுகதைகள் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,600,கிழக்கு பதிப்பகம்,2012,சிறுகதை,பிற,750,9788184935011,Paper Back
"                   ,,",214. நாளும் பொழுதும்,-,-,-,தமிழ்,160,நற்றிணை பதிப்பகம்,2012,கட்டுரை,பிற,170,9789382648222,Paper Back
"                   ,,",215. கொற்றவை,-,-,-,தமிழ்,598,தமிழினி,2012,நாவல்,பிற,900,-,Paper Back
Translation,216. வேங்கைச்சவாரி,விவேக் ஷான்பாக்,ஜெயமோகன்,-,தமிழ்,160,வம்சி புக்ஸ்,2011,"சிறுகதை,மொழிபெயர்ப்பு",பிற,100,9789380545066,Paper Back
"                   ,,",217. அண்ணா ஹசாரே: ஊழலுக்கு எதிரான காந்தியப் போராட்டம்,-,-,-,தமிழ்,127,கிழக்கு பதிப்பகம்,2011,கட்டுரை,"இந்திய அரசியல்,காந்தி",155,9788184936889,Paper Back
"                   ,,",218. நூறு நாற்காலிகள்,-,-,-,தமிழ்,80,எழுத்து,2011,சிறுகதை,பிற,40,9798190425451,Paper Back
"                   ,,",219. பேய்க்கதைகளும் தேவதைக்கதைகளும்,-,-,-,தமிழ்,152,கிழக்கு பதிப்பகம்,2011,சிறுகதை,பிற,175,9788184935035,Paper Back
"                   ,,","220. அறம்
உண்மை மனிதர்களின் கதைகள்",-,-,-,தமிழ்,400,வம்சி புக்ஸ்,2011,சிறுகதை,பிற,400,9789380545424,Paper Back
