"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Thenral Vanthathu","thenral-vanthathu","<p>
  <strong>Book Title:</strong> தென்றல் வந்தது (Thenral Vanthathu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 1990<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""Novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> சமூகம் (Samugam)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://tamilbooks.com/wp-content/uploads/2018/01/Thenral-Vanthathu.jpg","10","180","","","Kalaignar Pathippagam, M. Karunanidhi, Novel, சமூகம், tamil-books"
"Paarvaihal","paarvaihal","<p>
  <strong>Book Title:</strong> பார்வைகள் (Paarvaihal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 1992<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/essays"" title=""Essays"">
    கட்டுரைகள் (Katturaigal)
  </a><br>
  <strong>Subject:</strong> அரசியல், சமூகம் (Arasiyal, Samugam)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://tamilbooks.com/wp-content/uploads/2018/01/Paarvaihal.jpg","10","200","","","Kalaignar Pathippagam, M. Karunanidhi, Essays, அரசியல், சமூகம், tamil-books"
"Enathu Uyir Nanban","enathu-uyir-nanban","<p>
  <strong>Book Title:</strong> எனது உயிர் நண்பன் (Enathu Uyir Nanban)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 1996<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/biography"" title=""Biography"">
    வாழ்க்கை வரலாறு (Vaazhkkai Varalaru)
  </a><br>
  <strong>Subject:</strong> சுயசரிதை (Suyasarithai)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://tamilbooks.com/wp-content/uploads/2018/01/Enathu-Uyir-Nanban.jpg","10","250","","","Kalaignar Pathippagam, M. Karunanidhi, Biography, சுயசரிதை, tamil-books"
"Singapen","singapen","<p>
  <strong>Book Title:</strong> சிங்கப்பெண் (Singapen)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 1998<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""Novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> சமூகம், பெண்ணியம் (Samugam, Penniyam)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://tamilbooks.com/wp-content/uploads/2018/01/Singapen.jpg","10","220","","","Kalaignar Pathippagam, M. Karunanidhi, Novel, சமூகம், பெண்ணியம், tamil-books"
"Thamizh Solai","thamizh-solai","<p>
  <strong>Book Title:</strong> தமிழ்ச் சோலை (Thamizh Solai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2000<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/essays"" title=""Essays"">
    கட்டுரைகள் (Katturaigal)
  </a><br>
  <strong>Subject:</strong> தமிழ் இலக்கியம் (Thamizh Ilakkiyam)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://tamilbooks.com/wp-content/uploads/2018/01/Thamizh-Solai.jpg","10","280","","","Kalaignar Pathippagam, M. Karunanidhi, Essays, தமிழ் இலக்கியம், tamil-books"
"Nenjukku Neethi (Part 1)","nenjukku-neethi-part-1","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 1) (Nenjukku Neethi (Part 1))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Nenjukku_Neethi_Part_1.jpg/220px-Nenjukku_Neethi_Part_1.jpg","10","380","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 2)","nenjukku-neethi-part-2","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 2) (Nenjukku Neethi (Part 2))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Nenjukku_Neethi_Part_2.jpg/220px-Nenjukku_Neethi_Part_2.jpg","10","420","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 3)","nenjukku-neethi-part-3","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 3) (Nenjukku Neethi (Part 3))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Nenjukku_Neethi_Part_3.jpg/220px-Nenjukku_Neethi_Part_3.jpg","10","450","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 4)","nenjukku-neethi-part-4","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 4) (Nenjukku Neethi (Part 4))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Nenjukku_Neethi_Part_4.jpg/220px-Nenjukku_Neethi_Part_4.jpg","10","480","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 5)","nenjukku-neethi-part-5","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 5) (Nenjukku Neethi (Part 5))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Nenjukku_Neethi_Part_5.jpg/220px-Nenjukku_Neethi_Part_5.jpg","10","520","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 6)","nenjukku-neethi-part-6","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 6) (Nenjukku Neethi (Part 6))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Nenjukku_Neethi_Part_6.jpg/220px-Nenjukku_Neethi_Part_6.jpg","10","550","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
"Nenjukku Neethi (Part 7)","nenjukku-neethi-part-7","<p>
  <strong>Book Title:</strong> நெஞ்சுக்கு நீதி (பாகம் 7) (Nenjukku Neethi (Part 7))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/m-karunanidhi"" title=""M. Karunanidhi"">
    மு. கருணாநிதி (M. Karunanidhi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaignar-pathippagam"" title=""Kalaignar Pathippagam"">
    கலைஞர் பதிப்பகம் (Kalaignar Pathippagam)
  </a><br>
  <strong>Year:</strong> 2002<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/autobiography"" title=""Autobiography"">
    சுயசரிதை (Suyasarithai)
  </a><br>
  <strong>Subject:</strong> அரசியல், வரலாறு (Arasiyal, Varalaru)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Nenjukku_Neethi_Part_7.jpg/220px-Nenjukku_Neethi_Part_7.jpg","10","580","","","Kalaignar Pathippagam, M. Karunanidhi, Autobiography, அரசியல், வரலாறு, tamil-books"
