"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Jeeva Endroru Maanudhan","jeeva-endroru-maanudhan","<p>
  <strong>Book Title:</strong> ஜீவா என்றொரு மானுடன் (Jeeva Endroru Maanudhan)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2007<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/biography"" title=""biography"">
   வாழ்க்கை வரலாறு (Biography)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9798123407806
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9C%E0%AF%80%E0%AE%B5%E0%AE%BE_%E0%AE%8E%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AF%8A%E0%AE%B0%E0%AF%81_%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%81%E0%AE%9F%E0%AE%A9%E0%AF%8D_jpg.webp","1","125","","","New Century Book House, Ponneelan, Biography, tamil-books"
"Thedal","thedal","<p>
  <strong>Book Title:</strong> தேடல் (Thedal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2007<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 134<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788123409405
</p>","dodobooks","TRUE","draft","https://ncbhpublisher.in/wp-content/uploads/2024/10/Thedal-FR.jpg","1","50","","","New Century Book House, Ponneelan, Novel, tamil-books"
"Atthaani Makkal","atthaani-makkal","<p>
  <strong>Book Title:</strong> அத்தாணி மக்கள் (Atthaani Makkal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2005<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/others"" title=""others"">
   - (-)
  </a><br>
  <strong>Subject:</strong> சமூகவியல் (Samoogaviyal)<br>
  <strong>No. of pages:</strong> 136<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788123409221
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%85%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A3%E0%AE%BF_%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D_png.webp","1","45","","","New Century Book House, Ponneelan, -, Samoogaviyal, tamil-books"
"Oru Karuppuk Kavithai","oru-karuppuk-kavithai","<p>
  <strong>Book Title:</strong> ஒரு கருப்புக் கவிதை (Oru Karuppuk Kavithai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/goura-padhipagam"" title=""goura-padhipagam"">
    கௌரா பதிப்பகக் குழுமம் (Goura Pathippagak Kuzhumam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/others"" title=""others"">
   - (-)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 120<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://gowrabookfair.com/wp-content/uploads/2024/07/1897-%E0%AE%92%E0%AE%B0%E0%AF%81-%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AF%8D-%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AF%88-1-scaled.jpg","1","100","","","Goura Pathippagak Kuzhumam, Ponneelan, -, tamil-books"
"Oru Jeevanadhi Tamilnadu Kalaiilakkiyap Perumandrathin Varalaaru","oru-jeevanadhi-tamilnadu-kalaiilakkiyap-perumandrathin-varalaaru","<p>
  <strong>Book Title:</strong> ஒரு ஜீவநதி தமிழ்நாடு கலைஇலக்கியப் பெருமன்றத்தின் வரலாறு (Oru Jeevanadhi Tamilnadu Kalaiilakkiyap Perumandrathin Varalaaru)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/varalaaru"" title=""varalaaru"">
   வரலாறு (Varalaaru)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://www.noolulagam.com/book_images/908.jpg","1","100","","","New Century Book House, Ponneelan, Varalaaru, tamil-books"
"Kalvith Thurayilirunthu Vidaiperugiren","kalvith-thurayilirunthu-vidaiperugiren","<p>
  <strong>Book Title:</strong> கல்வித் துறையிலிருந்து விடைபெறுகிறேன் (Kalvith Thurayilirunthu Vidaiperugiren)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/goura-padhipagam"" title=""goura-padhipagam"">
    கௌரா பதிப்பகக் குழுமம் (Goura Pathippagak Kuzhumam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kalvi"" title=""kalvi"">
   கல்வி (Kalvi)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 264<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%81%E0%AE%B1%E0%AF%88%E0%AE%AF%E0%AE%BF%E0%AE%B2%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81_%E0%AE%B5%E0%AE%BF%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%86%E0%AE%B1%E0%AF%81%E0%AE%95%E0%AE%BF%E0%AE%B1%E0%AF%87%E0%AE%A9%E0%AF%8D_png.webp","1","250","","","Goura Pathippagak Kuzhumam, Ponneelan, Kalvi, tamil-books"
"Therkkilirunthu","therkkilirunthu","<p>
  <strong>Book Title:</strong> தெற்கிலிருந்து (Therkkilirunthu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AF%86%E0%AE%B1%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B2%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81_%E0%AE%92%E0%AE%B0%E0%AF%81_%E0%AE%9A%E0%AF%82%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%A9%E0%AF%8D_(HB)_jpg.webp","1","145","","","New Century Book House, Ponneelan, Esaay, tamil-books"
"Tho Mu Si Raghunathan","tho-mu-si-raghunathan","<p>
  <strong>Book Title:</strong> தொ. மு. சி. ரகுநாதன் (Tho Mu Si Raghunathan)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/sahitya-akademy"" title=""sahitya-akademy"">
    சாகித்திய அகாடெமி (Sahitya Akademy)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/biography"" title=""biography"">
   வாழ்க்கை வரலாறு (Biography)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 168<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788126041992
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AF%8A._%E0%AE%AE%E0%AF%81._%E0%AE%9A%E0%AE%BF._%E0%AE%B0%E0%AE%95%E0%AF%81%E0%AE%A8%E0%AE%BE%E0%AE%A4%E0%AE%A9%E0%AF%8D_jpeg.webp","1","50","","","Sahitya Akademy, Ponneelan, Biography, tamil-books"
"Tho Mu Si Raghunathan Vaazhvum Paniyum","tho-mu-si-raghunathan-vaazhvum-paniyumi","<p>
  <strong>Book Title:</strong> தொ. மு. சி. ரகுநாதன் வாழ்வும் பணியும் (Tho Mu Si Raghunathan Vaazhvum Paniyum)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/biography"" title=""biography"">
   வாழ்க்கை வரலாறு (Biography)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://upload.wikimedia.org/wikipedia/ta/thumb/6/67/Tho.mu.si.ragunathan.jpg/960px-Tho.mu.si.ragunathan.jpg","1","90","","","New Century Book House, Ponneelan, Biography, tamil-books"
"Thozhar K Baladhandayudham Vaazhkkai Varalaaru","thozhar-k-baladhandayudham-vaazhkkai-varalaaru","<p>
  <strong>Book Title:</strong> தோழர் கே. பாலதண்டாயுதம் வாழ்க்கை வரலாறு (Thozhar K Baladhandayudham Vaazhkkai Varalaaru)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/ponneelan"" title=""ponneelan"">
   பொன்னீலன் (Ponneelan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/biography"" title=""biography"">
   வாழ்க்கை வரலாறு (Biography)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> hardcover<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://ncbhpublisher.in/wp-content/uploads/2024/10/Thozhar-K.jpg","1","1200","","","New Century Book House, Ponneelan, Biography, tamil-books"
