"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Pirmmaandamum Ochchamum","pirmmaandamum-ochchamum","<p>
  <strong>Book Title:</strong> பிரம்மாண்டமும் ஒச்சமும் (Pirmmaandamum Ochchamum)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/perumal-murugan"" title=""perumal-murugan"">
    பெருமாள் முருகன் (Perumal Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> 2004<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
    கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> இலக்கியம் (Ilakiyam)<br>
  <strong>No. of pages:</strong> 80<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 8187477970
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%92%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%AE%E0%AF%81%E0%AE%AE%E0%AF%8D_jpg.webp","","40","","","Kalachuvadu, Perumal Murugan, Esaay, Ilakiyam, tamil-books"
"Koolamadhaari","koolamadhaari","<p>
  <strong>Book Title:</strong> கூளமாதாரி (Koolamadhaari)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/perumal-murugan"" title=""perumal-murugan"">
    பெருமாள் முருகன் (Perumal Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> 2000<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> தலித்தியம் (Thaliththiyam)<br>
  <strong>No. of pages:</strong> 296<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788189945268
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%82%E0%AE%B3%E0%AE%AE%E0%AE%BE%E0%AE%A4%E0%AE%BE%E0%AE%B0%E0%AE%BF_jpg.webp","","375","","","Kalachuvadu, Perumal Murugan, Novel, Thaliththiyam, tamil-books"
"Velli Sani Budhan Nyayiru Viyazhan Sevvai","velli-sani-budhan-nyayiru-viyazhan-sevvai","<p>
  <strong>Book Title:</strong> வெள்ளி சனி புதன் ஞாயிறு வியாழன் செவ்வாய் (Velli Sani Budhan Nyayiru Viyazhan Sevvai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/perumal-murugan"" title=""perumal-murugan"">
    பெருமாள் முருகன் (Perumal Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kavithaigal"" title=""kavithaigal"">
    கவிதை (Kavithaigal)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%B5%E0%AF%86%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%9A%E0%AE%A9%E0%AE%BF%E0%AE%AA%E0%AF%81%E0%AE%A4%E0%AE%A9%E0%AF%8D_%E0%AE%9E%E0%AE%BE%E0%AE%AF%E0%AE%BF%E0%AE%B1%E0%AF%81%E0%AE%B5%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%B4%E0%AE%A9%E0%AF%8D%E0%AE%9A%E0%AF%86%E0%AE%B5%E0%AF%8D%E0%AE%B5%E0%AE%BE%E0%AE%AF%E0%AF%8D_jpg.webp","","75","","","Kalachuvadu, Perumal Murugan, Kavithaigal, tamil-books"
"Kuthirai Muttai","kuthirai-muttai","<p>
  <strong>Book Title:</strong> குதிரை முட்டை (Kuthirai Muttai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/perumal-murugan"" title=""perumal-murugan"">
    பெருமாள் முருகன் (Perumal Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
    கட்டுரை, நாடகம், நேர்காணல் (Esaay, Drama, Nerkanal)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%81%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%88_%E0%AE%AE%E0%AF%81%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%88_jpg.webp","","175","","","Kalachuvadu, Perumal Murugan, Esaay, Drama, Nerkanal, tamil-books"
"Konguch Chirukathaigal","konguch-chirukathaigal","<p>
  <strong>Book Title:</strong> கொங்குச் சிறுகதைகள் (Konguch Chirukathaigal)<br>
  <strong>Editor:</strong>
  <a href=""https://dodobooks.in/collections/perumal-murugan"" title=""perumal-murugan"">
    பெருமாள் முருகன் (Perumal Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kavya-publishing-house"" title=""kavya-publishing-house"">
    காவ்யா பதிப்பகம் (Kavya Publishing House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%8A%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%9A%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%B1%E0%AF%81%E0%AE%95%E0%AE%A4%E0%AF%88%E0%AE%95%E0%AE%B3%E0%AF%8D_jpg.webp","","200","","","Kavya Publishing House, Perumal Murugan, Short Story, tamil-books"
"Theettu Thuni","theettu-thuni","<p>
  <strong>Book Title:</strong> தீட்டுத் துணி (Theettu Thuni)<br>
  <strong>Original Author:</strong>
  <a href=""https://dodobooks.in/collections/arignar-anna"" title=""arignar-anna"">
   அறிஞர் அண்ணா (Arignar Anna)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> 2008<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 160<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788189945596
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AF%80%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%81%E0%AE%A3%E0%AE%BF_jpg.webp","","200","","","Kalachuvadu, Arignar Anna, Short Story, tamil-books"
"U. Ve. Sa: Panmuga Aalumaivin Peruruvam","u-ve-sa-panmuga-aalumaivin-peruruvam","<p>
  <strong>Book Title:</strong> உ. வே. சா: பன்முக ஆளுமையின் பேருருவம் (U. Ve. Sa: Panmuga Aalumaivin Peruruvam)<br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> 2016<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
    கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> இலக்கியம் (Ilakiyam)<br>
  <strong>No. of pages:</strong> 216<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788189359904
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%89.%E0%AE%B5%E0%AF%87.%E0%AE%9A%E0%AE%BE.%E0%AE%AA%E0%AE%A9%E0%AF%8D%E0%AE%AE%E0%AF%81%E0%AE%95_%E0%AE%86%E0%AE%B3%E0%AF%81%E0%AE%AE%E0%AF%88%E0%AE%AF%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%AA%E0%AF%87%E0%AE%B0%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%AE%E0%AF%8D_jpg.webp","","275","","","Kalachuvadu, Esaay, Ilakiyam, tamil-books"
"Karuvalaiyum Kaiyum: Ku.Pa.Ra. Kavithaigal","karuvalaiyum-kaiyum-ku-pa-ra-kavithaigal","<p>
  <strong>Book Title:</strong> கருவளையும் கையும்: கு.ப.ரா. கவிதைகள் (Karuvalaiyum Kaiyum: Ku.Pa.Ra. Kavithaigal)<br>
  <strong>Original Author:</strong>
  <a href=""https://dodobooks.in/collections/ku-pa-ra"" title=""ku-pa-ra"">
   கு. ப. ரா. (Ku. Pa. Ra.)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kaalachuvadu"" title=""kaalachuvadu"">
    காலச்சுவடு (Kalachuvadu)
  </a><br>
  <strong>Year:</strong> 2022<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kavithaigal"" title=""kavithaigal"">
    கவிதை (Kavithaigal)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%B3%E0%AF%88%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AF%88%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AF%81.%E0%AE%AA.%E0%AE%B0%E0%AE%BE._%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AF%88%E0%AE%95%E0%AE%B3%E0%AF%8D_jpg.webp","","130","","","Kalachuvadu, Ku. Pa. Ra., Kavithaigal, tamil-books"
"Paisathin Enjiya Sorkal","paisathin-enjiya-sorkal","<p>
  <strong>Book Title:</strong> பைசாத்தின் எஞ்சிய சொற்கள் (Paisathin Enjiya Sorkal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/kaalabairavan"" title=""kaalabairavan"">
    காலபைரவன் (Kaalabairavan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/ethir-veliyeedu"" title=""ethir-veliyeedu"">
    எதிர் வெளியீடு (Ethir Veliyeedu)
  </a><br>
  <strong>Year:</strong> 2022<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AF%88%E0%AE%9A%E0%AE%BE%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%8E%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%AF_%E0%AE%9A%E0%AF%8A%E0%AE%B1%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D_jpg.webp","","150","","","Ethir Veliyeedu, Kaalabairavan, Short Story, tamil-books"
"Kadakka Mudiyaadha Iravu","kadakka-mudiyaadha-iravu","<p>
  <strong>Book Title:</strong> கடக்க முடியாத இரவு (Kadakka Mudiyaadha Iravu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/kaalabairavan"" title=""kaalabairavan"">
    காலபைரவன் (Kaalabairavan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/ethir-veliyeedu"" title=""ethir-veliyeedu"">
    எதிர் வெளியீடு (Ethir Veliyeedu)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789387333840
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%9F%E0%AE%95%E0%AF%8D%E0%AE%95_%E0%AE%AE%E0%AF%81%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%A4_%E0%AE%87%E0%AE%B0%E0%AE%B5%E0%AF%81_png.webp","","200","","","Ethir Veliyeedu, Kaalabairavan, Short Story, tamil-books"
