"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Sembathippu","sembathippu","<p>
  <strong>Book Title:</strong> கார்கடல் (Sembathippu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2021<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Hardcover<br>
  <strong>ISBN:</strong> 9789351350477
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AE%B2%E0%AF%8D_(%E0%AE%9A%E0%AF%86%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81)_jpg.webp","6","1100","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Sembathippu","sembathippu","<p>
  <strong>Book Title:</strong> தீயின் எடை (Sembathippu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2021<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> 574<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Hardcover<br>
  <strong>ISBN:</strong> 9789390958023
</p>","dodobooks","TRUE","draft","","9","800","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Irulkani","irulkani","<p>
  <strong>Book Title:</strong> இருட்கனி (Irulkani)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2021<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%87%E0%AE%B0%E0%AF%81%E0%AE%9F%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AE%BF_(%E0%AE%9A%E0%AF%86%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81)_jpg.webp","10","800","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Kaarkadal","kaarkadal","<p>
  <strong>Book Title:</strong> கார்கடல் (Kaarkadal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2021<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> 9789390958016
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AE%B2%E0%AF%8D_(%E0%AE%9A%E0%AF%86%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81)_jpg.webp","12","1000","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Sennaa Vengai","sennaa-vengai","<p>
  <strong>Book Title:</strong> செந்நா வேங்கை (Sennaa Vengai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> 848<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> 9789351350453
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AF%86%E0%AE%A8%E0%AF%8D%E0%AE%A8%E0%AE%BE_%E0%AE%B5%E0%AF%87%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88_jpg.webp","1","1000","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Imaikkanam","imaikkanam","<p>
  <strong>Book Title:</strong> இமைக்கணம் (Imaikkanam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> 560<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> 9789351350446
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%87%E0%AE%AE%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A3%E0%AE%AE%E0%AF%8D_(%E0%AE%B5%E0%AE%BF%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AF%81%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%95%E0%AE%AE%E0%AF%8D)_jpg.webp","2","650","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Sembathippu","sembathippu","<p>
  <strong>Book Title:</strong> செந்நா வேங்கை (Sembathippu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (novel)
  </a><br>
  <strong>Subject:</strong> இந்து மதம்<br>
  <strong>No. of pages:</strong> 848<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Hardcover<br>
  <strong>ISBN:</strong> 9789351350422
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AF%86%E0%AE%A8%E0%AF%8D%E0%AE%A8%E0%AE%BE_%E0%AE%B5%E0%AF%87%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88_jpg.webp","3","1100","","","kizhakku-pathippagam,jeyamohan,novel,tamil-books"
"Vamsi Books","vamsi-books","<p>
  <strong>Book Title:</strong> நூறு நாற்காலிகள் (Vamsi Books)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/vamsi-books"" title=""vamsi-books"">
    வம்சி புக்ஸ் (vamsi-books)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
   சிறுகதை (short-story)
  </a><br>
  <strong>Subject:</strong> பிற<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%81_%E0%AE%A8%E0%AE%BE%E0%AE%B1%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D_(%E0%AE%B5%E0%AE%BF%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AF%81%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%95%E0%AE%AE%E0%AF%8D)_jpg.webp","0","50","","","vamsi-books,jeyamohan,short-story,tamil-books"
"Nalamarithal","nalamarithal","<p>
  <strong>Book Title:</strong> நலமறிதல் (Nalamarithal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/thannaram-publications"" title=""thannaram-publications"">
    தன்னறம் நூல்வெளி (thannaram-publications)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/katturai"" title=""katturai"">
   கட்டுரை (katturai)
  </a><br>
  <strong>Subject:</strong> உடல்நலம்-மருத்துவம்<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A8%E0%AE%B2%E0%AE%AE%E0%AE%B1%E0%AE%BF%E0%AE%A4%E0%AE%B2%E0%AF%8D_jpg.webp","5","200","","","thannaram-publications,jeyamohan,katturai,tamil-books"
"Japan Oru Keetoviyam","japan-oru-keetoviyam","<p>
  <strong>Book Title:</strong> ஜப்பான்: ஒரு கீற்றோவியம் (Japan Oru Keetoviyam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/jeyamohan"" title=""jeyamohan"">
   ஜெயமோகன் (jeyamohan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (kizhakku-pathippagam)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/travelogue"" title=""travelogue"">
   பயணக்குறிப்பு (travelogue)
  </a><br>
  <strong>Subject:</strong> பிற<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> 9789351350361
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9C%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%A9%E0%AF%8D_%E0%AE%AA%E0%AE%AF%E0%AE%A3%E0%AE%AE%E0%AF%8D_jpg.webp","6","170","","","kizhakku-pathippagam,jeyamohan,travelogue,tamil-books"
