"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Komanam","komanam","<p>
  <strong>Book Title:</strong> கோமணம் (Komanam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (Kizhakku Pathippagam)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 104<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789386737366 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%8B%E0%AE%AE%E0%AE%A3%E0%AE%AE%E0%AF%8D(%E0%AE%A8%E0%AE%BE%E0%AE%B5%E0%AE%B2%E0%AF%8D)_png.webp","1","120","","","Kizhakku Pathippagam, Subrabharathimanian, Novel, tamil-books"
"Odum Nadhi","odum-nadhi","<p>
  <strong>Book Title:</strong> ஓடும் நதி (Odum Nadhi)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> பெண்கள் (Pengal)<br>
  <strong>No. of pages:</strong> 235<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9788123433707 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%93%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AE%A4%E0%AE%BF_(%E0%AE%93%E0%AE%B7%E0%AF%8B)_jpg.webp","1","235","","","New Century Book House, Subrabharathimanian, Novel, Pengal, tamil-books"
"Vellam","vellam","<p>
  <strong>Book Title:</strong> வெள்ளம் (Vellam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2016<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
   சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 110<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789385104510 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%B5%E0%AF%86%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%AE%E0%AF%8D_%E0%AE%B5%E0%AE%9F%E0%AE%BF%E0%AE%A8%E0%AF%8D%E0%AE%A4_%E0%AE%AA%E0%AE%BF%E0%AE%B1%E0%AE%95%E0%AF%81_jpg.webp","1","100","","","Uyirmai Pathippagam, Subrabharathimanian, Short Story, tamil-books"
"Murivu","murivu","<p>
  <strong>Book Title:</strong> முறிவு (Murivu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2016<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> பெண்கள் (Pengal)<br>
  <strong>No. of pages:</strong> 96<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789385104701 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AF%81%E0%AE%B1%E0%AE%BF%E0%AE%B5%E0%AF%81_jpg.webp","1","90","","","Uyirmai Pathippagam, Subrabharathimanian, Novel, Pengal, tamil-books"
"Naira","naira","<p>
  <strong>Book Title:</strong> நைரா (Naira)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2016<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 200<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9788123431673 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A8%E0%AF%88%E0%AE%B0%E0%AE%BE_png.webp","1","150","","","New Century Book House, Subrabharathimanian, Novel, tamil-books"
"Puththuman","puththuman","<p>
  <strong>Book Title:</strong> புத்துமண் (Puththuman)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2014<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> சூழலியல் (Soozhaliyal)<br>
  <strong>No. of pages:</strong> 118<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789381975855 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AE%A3%E0%AF%8D_(%E0%AE%9A%E0%AF%81%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AF%81%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%82%E0%AE%B4%E0%AE%B2%E0%AF%8D_%E0%AE%A8%E0%AE%BE%E0%AE%B5%E0%AE%B2%E0%AF%8D)_jpg.webp","1","100","","","Uyirmai Pathippagam, Subrabharathimanian, Novel, Soozhaliyal, tamil-books"
"Mega Vedippu","mega-vedippu","<p>
  <strong>Book Title:</strong> மேக வெடிப்பு (Mega Vedippu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/ethir-veliyeedu"" title=""ethir-veliyeedu"">
    எதிர் வெளியீடு (Ethir Veliyedu)
  </a><br>
  <strong>Year:</strong> 2014<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> சூழலியல் (Soozhaliyal)<br>
  <strong>No. of pages:</strong> 64<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AF%87%E0%AE%95_%E0%AE%B5%E0%AF%86%E0%AE%9F%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81_(%E0%AE%9A%E0%AF%81%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AF%81%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%82%E0%AE%B4%E0%AE%B2%E0%AF%8D_%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81%E0%AE%B0%E0%AF%88%E0%AE%95%E0%AE%B3%E0%AF%8D)_jpg.webp","1","50","","","Ethir Veliyedu, Subrabharathimanian, Esaay, Soozhaliyal, tamil-books"
"Tharinaadaa","tharinaadaa","<p>
  <strong>Book Title:</strong> தறிநாடா (Tharinaadaa)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2013<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 237<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9788123424590 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AE%B1%E0%AE%BF%E0%AE%A8%E0%AE%BE%E0%AE%9F%E0%AE%BE_jpg.webp","1","185","","","New Century Book House, Subrabharathimanian, Novel, tamil-books"
"Vettai","vettai","<p>
  <strong>Book Title:</strong> வேட்டை (Vettai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2012<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
   சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 110<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789381095744 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%81%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%88_%E0%AE%B5%E0%AF%87%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%88_jpeg.webp","1","90","","","Uyirmai Pathippagam, Subrabharathimanian, Short Story, tamil-books"
"Neerththuli","neerththuli","<p>
  <strong>Book Title:</strong> நீர்த்துளி (Neerththuli)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/subrabarathimaniyan"" title=""subrabarathimaniyan"">
   சுப்ரபாரதிமணியன் (Subrabharathimanian)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2012<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
   நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 208<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paperback<br>
  <strong>ISBN:</strong> 9789381095751 -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A8%E0%AF%80%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B3%E0%AE%BF_jpg.webp","1","160","","","Uyirmai Pathippagam, Subrabharathimanian, Novel, tamil-books"
