"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"Indiran Kaalam","indiran-kaalam","<p>
  <strong>Book Title:</strong> இந்திரன் காலம் (Indiran Kaalam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/discovery-book-palace"" title=""discovery-book-palace"">
    டிஸ்கவரி புக் பேலஸ் (discovery-book-palace)
  </a><br>
  <strong>Year:</strong> 2020<br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 200<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%B2%E0%AE%AE%E0%AF%8D_jpg.webp","10","209","","","discovery-book-palace, indiran"
"Mesai Mel Setha Poonai","mesai-mel-setha-poonai","<p>
  <strong>Book Title:</strong> மேசை மேல் செத்த பூனை (Mesai Mel Setha Poonai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/yaali-pathivu-veliyeedu"" title=""yaali-pathivu-veliyeedu"">
    யாளி பதிவு வெளியீடு (yaali-pathivu-veliyeedu)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kavithaigal"" title=""kavithaigal"">
   கவிதை (kavithaigal)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AF%87%E0%AE%9A%E0%AF%88_%E0%AE%AE%E0%AF%87%E0%AE%B2%E0%AF%8D_%E0%AE%9A%E0%AF%86%E0%AE%A4%E0%AF%8D%E0%AE%A4_%E0%AE%AA%E0%AF%82%E0%AE%A9%E0%AF%88_jpg.webp","10","100","","","yaali-pathivu-veliyeedu, indiran, kavithaigal"
"Kavithai Oviyam Sirpam Cinema","kavithai-oviyam-sirpam-cinema","<p>
  <strong>Book Title:</strong> கவிதை ஓவியம் சிற்பம் சினிமா (Kavithai Oviyam Sirpam Cinema)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/discovery-book-palace"" title=""discovery-book-palace"">
    டிஸ்கவரி புக் பேலஸ் (discovery-book-palace)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (esaay)
  </a><br>
  <strong>Subject:</strong> இலக்கியம்,சினிமா, கலை (ilakiyam, cinema, kalai)<br>
  <strong>No. of pages:</strong> 440<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789384301484
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AF%88_%E0%AE%93%E0%AE%B5%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%B1%E0%AF%8D%E0%AE%AA%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%A9%E0%AE%BF%E0%AE%AE%E0%AE%BE_jpg.webp","10","500","","","discovery-book-palace, indiran, esaay, ilakiyam, cinema, kalai"
"Satyajit Ray: Cinemavum Kalaiyum","satyajit-ray-cinemavum-kalaiyum","<p>
  <strong>Book Title:</strong> சத்யஜித் ரே: சினிமாவும் கலையும் (Satyajit Ray: Cinemavum Kalaiyum)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/discovery-book-palace"" title=""discovery-book-palace"">
    டிஸ்கவரி புக் பேலஸ் (discovery-book-palace)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (esaay)
  </a><br>
  <strong>Subject:</strong> சினிமா (cinema)<br>
  <strong>No. of pages:</strong> 128<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789384302191
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%AF%E0%AE%9C%E0%AE%BF%E0%AE%A4%E0%AF%8D_%E0%AE%B0%E0%AF%87_%E0%AE%9A%E0%AE%BF%E0%AE%A9%E0%AE%BF%E0%AE%AE%E0%AE%BE%E0%AE%B5%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D_png.webp","10","150","","","discovery-book-palace, indiran, esaay, cinema"
"Tamil Azhagiyal","tamil-azhagiyal","<p>
  <strong>Book Title:</strong> தமிழ் அழகியல் (Tamil Azhagiyal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/meiyappan-pathippagam"" title=""meiyappan-pathippagam"">
    மெய்யப்பன் பதிப்பகம் (meiyappan-pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/ilakiyam"" title=""ilakiyam"">
   இலக்கியம் (ilakiyam)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D_%E0%AE%85%E0%AE%B4%E0%AE%95%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D_jpeg.webp","10","75","","","meiyappan-pathippagam, indiran, ilakiyam"
"Pasitha Thalaimurai","pasitha-thalaimurai","<p>
  <strong>Book Title:</strong> பசித்த தலைமுறை (Pasitha Thalaimurai)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/ezhuthu-pirasuram"" title=""ezhuthu-pirasuram"">
    எழுத்து பிரசுரம் (ezhuthu-pirasuram)
  </a><br>
  <strong>Year:</strong> 2023<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
   சிறுகதை (short-story), கட்டுரை (esaay), கவிதை (kavithaigal), மொழிபெயர்ப்பு (translation)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AE%9A%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%A4_%E0%AE%A4%E0%AE%B2%E0%AF%88%E0%AE%AE%E0%AF%81%E0%AE%B1%E0%AF%88_png.webp","10","210","","","ezhuthu-pirasuram, indiran, short-story, esaay, kavithaigal, translation"
"Pinathai Erithe Velicham","pinathai-erithe-velicham","<p>
  <strong>Book Title:</strong> பிணத்தை எரித்தே வெளிச்சம் (Pinathai Erithe Velicham)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/discovery-book-palace"" title=""discovery-book-palace"">
    டிஸ்கவரி புக் பேலஸ் (discovery-book-palace)
  </a><br>
  <strong>Year:</strong> 2018<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (esaay), மொழிபெயர்ப்பு (translation)
  </a><br>
  <strong>Subject:</strong> இலக்கியம்,தலித்தியம் (ilakiyam, thaliththiyam)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789386555472
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AE%BF%E0%AE%A3%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%88_%E0%AE%8E%E0%AE%B0%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%87_%E0%AE%B5%E0%AF%86%E0%AE%B3%E0%AE%BF%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%AE%E0%AF%8D_jpg.webp","10","180","","","discovery-book-palace, indiran, esaay, translation, ilakiyam, thaliththiyam"
"Araikkul Vantha Aafirikka Vaanam","araikkul-vantha-aafirikka-vaanam","<p>
  <strong>Book Title:</strong> அறைக்குள் வந்த ஆப்பிரிக்க வானம் (Araikkul Vantha Aafirikka Vaanam)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (uyirmai-pathippagam)
  </a><br>
  <strong>Year:</strong> 2016<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kavithaigal"" title=""kavithaigal"">
   கவிதை (kavithaigal), மொழிபெயர்ப்பு (translation)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 153<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%85%E0%AE%B1%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%B3%E0%AF%8D_%E0%AE%B5%E0%AE%A8%E0%AF%8D%E0%AE%A4_%E0%AE%86%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95_%E0%AE%B5%E0%AE%BE%E0%AE%A9%E0%AE%AE%E0%AF%8D_jpg.webp","10","140","","","uyirmai-pathippagam, indiran, kavithaigal, translation"
"Indiran : Kalaiyum Vaazhvum","indiran--kalaiyum-vaazhvum","<p>
  <strong>Book Title:</strong> இந்திரன் : கலையும் வாழ்வும் (Indiran : Kalaiyum Vaazhvum)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/neelam-pathippagam"" title=""neelam-pathippagam"">
    நீலம் பதிப்பகம் (neelam-pathippagam)
  </a><br>
  <strong>Year:</strong> 2023<br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789394591127
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%B5%E0%AE%BE%E0%AE%B4%E0%AF%8D%E0%AE%B5%E0%AF%81%E0%AE%AE%E0%AF%8D_jpeg.webp","10","150","","","neelam-pathippagam, indiran"
"Kavithaiyin Arasiyal","kavithaiyin-arasiyal","<p>
  <strong>Book Title:</strong> கவிதையின் அரசியல் (Kavithaiyin Arasiyal)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/indiran"" title=""indiran"">
   இந்திரன் (indiran)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/discovery-book-palace"" title=""discovery-book-palace"">
    டிஸ்கவரி புக் பேலஸ் (discovery-book-palace)
  </a><br>
  <strong>Year:</strong> 2022<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (esaay), இலக்கியம் (ilakiyam)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AF%88%E0%AE%AF%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%85%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D_jpeg.webp","10","160","","","discovery-book-palace, indiran, esaay, ilakiyam"
