"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"மழை","mazhai","<p>
  <strong>Book Title:</strong> மழை (Mazhai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/c-m-muthu"" title=""c-m-muthu"">
    சி. எம். முத்து (C. M. Muthu)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/arivu-pathippagam"" title=""arivu-pathippagam"">
    அறிவுப் பதிப்பகம் (Arivu Pathippagam)
  </a><br>
  <strong>Year:</strong> 2000<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 201<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://assets2.panuval.com/image/cache/catalog/1332/mazhai-10012094-550x550h.jpg","","60","","","Arivu Pathippagam, C. M. Muthu, Short Story, tamil-books"
"நெஞ்சின் நடுவே","nenjin-naduve","<p>
  <strong>Book Title:</strong> நெஞ்சின் நடுவே (Nenjin Naduve)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/c-m-muthu"" title=""c-m-muthu"">
    சி. எம். முத்து (C. M. Muthu)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/arivu-pathippagam"" title=""arivu-pathippagam"">
    அறிவுப் பதிப்பகம் (Arivu Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","","80","","","Arivu Pathippagam, C. M. Muthu, Novel, tamil-books"
"உதிரும் இலைகளின் ஓசை","uthirum-ilaigalin-osai","<p>
  <strong>Book Title:</strong> உதிரும் இலைகளின் ஓசை (Uthirum Ilaigalin Osai)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/thilagavathi"" title=""thilagavathi"">
   திலகவதி (Thilagavathi)
  </a><br>
  <strong>Original Author:</strong>
  <a href=""https://dodobooks.in/collections/qurratulain-hyder"" title=""qurratulain-hyder"">
   குர்ரத்துலைன் ஹைதர் (Qurratulain Hyder)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/sahitya-akademy"" title=""sahitya-akademy"">
    சாகித்திய அகாடெமி (Sahitya Akademy)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 352<br>
  <strong>Language:</strong> தமிழ் <br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 8126016388
</p>","dodobooks","TRUE","draft","","","180","","","Sahitya Akademy, Thilagavathi, Qurratulain Hyder, Short Story, tamil-books"
"அழகர்சாமியின் குதிரை","azhagarsamiyin-kuthirai","<p>
  <strong>Book Title:</strong> அழகர்சாமியின் குதிரை (Azhagarsamiyin Kuthirai)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/bhaskar-sakthi"" title=""bhaskar-sakthi"">
    பாஸ்கர் சக்தி (Bhaskar Sakthi)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/natrinai-padhipagam"" title=""natrinai-padhipagam"">
    நற்றிணை பதிப்பகம் (Natrinai Padhipagam)
  </a><br>
  <strong>Year:</strong> 2018<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/thiraikkathai"" title=""thiraikkathai"">
    திரைக்கதை (Thiraikkathai)
  </a><br>
  <strong>Subject:</strong> சினிமா (Cinema)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://suvadibooks.com/wp-content/uploads/2024/04/azhagarsamyin-kuthirai-thiraikkathai.jpg","","40","","","Natrinai Padhipagam, Bhaskar Sakthi, Thiraikkathai, Cinema, tamil-books"
"பாட்டிகளின் சிநேகிதன்","paattigalin-sineghithan","<p>
  <strong>Book Title:</strong> பாட்டிகளின் சிநேகிதன் (Paattigalin Sineghithan)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/naa-vichvanaadhan"" title=""naa-vichvanaadhan"">
    நா. விச்வநாதன் (Na. Vichvanaadhan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2008<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 128<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788123403041
</p>","dodobooks","TRUE","draft","https://usedtamilbooks.com/cdn/shop/files/IMG_20230529_101156_580x.jpg","","50","","","New Century Book House, Na. Vichvanaadhan, Short Story, tamil-books"
"கண்ணாடி","kannadi","<p>
  <strong>Book Title:</strong> கண்ணாடி (Kannadi)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/g-murugan"" title=""g-murugan"">
    ஜீ. முருகன் (G. Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/yavarum-publishing-house"" title=""yavarum-publishing-house"">
    யாவரும் பதிப்பகம் (Yavarum Publishing House)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 132<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://m.media-amazon.com/images/I/71NIaEFXdVL._UF1000,1000_QL80_.jpg","","120","","","Yavarum Publishing House, G. Murugan, Short Story, tamil-books"
"மரம்","maram","<p>
  <strong>Book Title:</strong> மரம் (Maram)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/g-murugan"" title=""g-murugan"">
    ஜீ. முருகன் (G. Murugan)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/yavarum-publishing-house"" title=""yavarum-publishing-house"">
    யாவரும் பதிப்பகம் (Yavarum Publishing House)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 232<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://m.media-amazon.com/images/I/61FmD8R-ynL._AC_UF1000,1000_QL80_.jpg","","220","","","Yavarum Publishing House, G. Murugan, Novel, tamil-books"
"ஐயப்பப் பணிக்கரின் கவிதைகள்","ayyappap-panikkarin-kavithaigal","<p>
  <strong>Book Title:</strong> ஐயப்பப் பணிக்கரின் கவிதைகள் (Ayyappap Panikkarin Kavithaigal)<br>
  <strong>Original Author:</strong> ஐயப்பபணிக்கர் (Ayyappa Paniker)<br>
  <strong>Translator:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல. பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/sahitya-akademy"" title=""sahitya-akademy"">
    சாகித்திய அகாடெமி (Sahitya Akademi)
  </a><br>
  <strong>Year:</strong> 1999<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/kavithaigal"" title=""kavithaigal"">
   கவிதை (Kavithai)
  </a>, <a href=""https://dodobooks.in/collections/translation"" title=""translation"">
   மொழிபெயர்ப்பு (Translation)
  </a><br>
  <strong>Subject:</strong> பிற (Pirar / Others)<br>
  <strong>No. of pages:</strong> 224<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> 8126006315 -
</p>","dodobooks","TRUE","draft","https://s3.ap-south-1.amazonaws.com/storage.commonfolks.in/docs/products/images_full/ayyappa-panikerin-kavithaigal_FrontImage_206.jpg","1","140","","","Sahitya Akademi, Ayyappa Paniker, Neela Padmanaban, Kavithai, Translation, Pirar / Others, tamil-books"
"நினைவுத் தடங்கல் (நீல. பத்மநாபன்)","ninaivuth-thadangal-neela-padmanaban","<p>
  <strong>Book Title:</strong> நினைவுத் தடங்கல் (நீல. பத்மநாபன்) (Ninaivuth Thadangal (Neela. Padmanaban))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaingnan-pathippagam"" title=""kalaingnan-pathippagam"">
    கலைஞன் பதிப்பகம் (Kalaingnan Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","1","98","","","Kalaingnan Pathippagam, Neela Padmanaban, Esaay, tamil-books"
"இன்றைய இலக்கியச் செல் நெறிகள்","indraya-ilakkiyach-chel-nerigal","<p>
  <strong>Book Title:</strong> இன்றைய இலக்கியச் செல் நெறிகள் (Indraya Ilakkiyach Chel Nerigal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaingnan-pathippagam"" title=""kalaingnan-pathippagam"">
    கலைஞன் பதிப்பகம் (Kalaingnan Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","1","70","","","Kalaingnan Pathippagam, Neela Padmanaban, Esaay, tamil-books"
"நீலபத்மநாபன் கட்டுரைகள் -1","neelapathmanaaban-katturaigal-1","<p>
  <strong>Book Title:</strong> நீலபத்மநாபன் கட்டுரைகள் -1 (Neelapathmanaaban Katturaigal -1)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaingnan-pathippagam"" title=""kalaingnan-pathippagam"">
    கலைஞன் பதிப்பகம் (Kalaingnan Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
   கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","1","180","","","Kalaingnan Pathippagam, Neela Padmanaban, Esaay, tamil-books"
"நீல பத்மநாபன் கதைகள் - 3","neela-padmanaban-kathaigal-3","<p>
  <strong>Book Title:</strong> நீல பத்மநாபன் கதைகள் - 3 (Neela Padmanaban Kathaigal - 3)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaingnan-pathippagam"" title=""kalaingnan-pathippagam"">
    கலைஞன் பதிப்பகம் (Kalaingnan Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
   சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","1","180","","","Kalaingnan Pathippagam, Neela Padmanaban, Short Story, tamil-books"
"நீல பத்மநாபன் கதைகள் - 1","neela-padmanaban-kathaigal-1","<p>
  <strong>Book Title:</strong> நீல பத்மநாபன் கதைகள் - 1 (Neela Padmanaban Kathaigal - 1)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/neela-padmanaban"" title=""neela-padmanaban"">
   நீல பத்மநாபன் (Neela Padmanaban)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kalaingnan-pathippagam"" title=""kalaingnan-pathippagam"">
    கலைஞன் பதிப்பகம் (Kalaingnan Pathippagam)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> Paper Back<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","","1","200","","","Kalaingnan Pathippagam, Neela Padmanaban, tamil-books"
